,gene_id,gene,From,Entry,Gene Names (primary),LOEUF,transcript,repressor,activator,sfari
535,ENSG00000169548,ZNF280A,ZNF280A,P59817,ZNF280A,0.98,ENST00000302097,True,False,False
536,ENSG00000275004,ZNF280B,ZNF280B,Q86YH2,ZNF280B,0.613,ENST00000626650,False,False,False
537,ENSG00000056277,ZNF280C,ZNF280C,Q8ND82,ZNF280C,,,True,False,False
538,ENSG00000137871,ZNF280D,ZNF280D,Q6N043,ZNF280D,0.499,ENST00000267807,True,True,False
539,ENSG00000162702,ZNF281,ZNF281,Q9Y2X9,ZNF281,0.103,ENST00000367353,True,False,False
540,ENSG00000170265,ZNF282,ZNF282,Q9UDV7,ZNF282,0.64,ENST00000610704,False,False,False
541,ENSG00000167637,ZNF283,ZNF283,Q8N7M2,ZNF283,1.487,ENST00000618787,False,False,False
542,ENSG00000186026,ZNF284,ZNF284,Q2VY69,ZNF284,1.4,ENST00000421176,False,False,False
543,ENSG00000267508,ZNF285,ZNF285,Q96NJ3,ZNF285,1.389,ENST00000614994,False,False,False
544,ENSG00000187607,ZNF286A,ZNF286A,Q9HBT8,ZNF286A,0.95,ENST00000583566,False,False,False
545,ENSG00000249459,ZNF286B,ZNF286B,P0CG31,ZNF286B,,,False,False,False
546,ENSG00000141040,ZNF287,ZNF287,Q9HBT7,ZNF287,0.527,ENST00000395825,False,False,False
547,ENSG00000188994,ZNF292,ZNF292,O60281,ZNF292,0.161,ENST00000369577,True,False,True
548,ENSG00000170684,ZNF296,ZNF296,Q8WUU4,ZNF296,0.673,ENST00000303809,True,False,False
549,ENSG00000166526,ZNF3,ZNF3,P17036,ZNF3,0.656,ENST00000299667,False,False,False
550,ENSG00000168661,ZNF30,ZNF30,P17039,ZNF30,1.519,ENST00000601142,False,False,False
551,ENSG00000145908,ZNF300,ZNF300,Q96RE9,ZNF300,0.937,ENST00000274599,True,False,False
552,ENSG00000089335,ZNF302,ZNF302,Q9NR11,ZNF302,1.763,ENST00000505242,False,False,False
553,ENSG00000131845,ZNF304,ZNF304,Q9HCX3,ZNF304,1.523,ENST00000282286,False,False,False
554,ENSG00000197935,ZNF311,ZNF311,Q5JNZ3,ZNF311,0.955,ENST00000377179,False,False,False
555,ENSG00000205903,ZNF316,ZNF316,A6NFI3,ZNF316,1.175,ENST00000382252,False,False,False
556,ENSG00000130803,ZNF317,ZNF317,Q96PQ6,ZNF317,0.983,ENST00000247956,False,False,False
557,ENSG00000171467,ZNF318,ZNF318,Q5VUA4,ZNF318,0.545,ENST00000361428,True,False,False
558,ENSG00000166188,ZNF319,ZNF319,Q9P2F9,ZNF319,0.603,ENST00000299237,True,False,False
559,ENSG00000169740,ZNF32,ZNF32,P17041,ZNF32,0.804,ENST00000374433,False,False,False
560,ENSG00000182986,ZNF320,ZNF320,A2RRD8,ZNF320,1.311,ENST00000682928,True,False,False
561,ENSG00000181315,ZNF322,ZNF322,Q6U7Q0,ZNF322,0.425,ENST00000415922,True,False,False
562,ENSG00000083812,ZNF324,ZNF324,O75467,ZNF324,0.849,ENST00000196482,True,False,False
563,ENSG00000249471,ZNF324B,ZNF324B,Q6AW86,ZNF324B,1.189,ENST00000336614,False,False,False
564,ENSG00000162664,ZNF326,ZNF326,Q5BKZ1,ZNF326,0.651,ENST00000340281,False,True,False
565,ENSG00000181894,ZNF329,ZNF329,Q86UD4,ZNF329,0.872,ENST00000598312,True,False,False
566,ENSG00000130844,ZNF331,ZNF331,Q9NQX6,ZNF331,1.073,ENST00000449416,True,False,False
567,ENSG00000160961,ZNF333,ZNF333,Q96JL9,ZNF333,0.961,ENST00000292530,False,False,False
568,ENSG00000198185,ZNF334,ZNF334,Q9HCZ1,ZNF334,1.558,ENST00000692313,False,False,False
569,ENSG00000198026,ZNF335,ZNF335,Q9H4Z2,ZNF335,0.718,ENST00000322927,True,False,False
570,ENSG00000130684,ZNF337,ZNF337,Q9Y3M9,ZNF337,1.085,ENST00000252979,False,False,False
571,ENSG00000189180,ZNF33A,ZNF33A,Q06730,ZNF33A,0.878,ENST00000432900,False,False,False
572,ENSG00000196693,ZNF33B,ZNF33B,Q06732,ZNF33B,0.854,ENST00000359467,False,False,False
573,ENSG00000196378,ZNF34,ZNF34,Q8IZ26,ZNF34,1.135,ENST00000429371,True,False,False
574,ENSG00000131061,ZNF341,ZNF341,Q9BYN7,ZNF341,0.756,ENST00000375200,False,False,False
575,ENSG00000088876,ZNF343,ZNF343,Q6P1L6,ZNF343,1.202,ENST00000278772,False,False,False
576,ENSG00000251247,ZNF345,ZNF345,Q14585,ZNF345,1.97,ENST00000420450,False,False,False
577,ENSG00000113761,ZNF346,ZNF346,Q9UL40,ZNF346,1.209,ENST00000358149,True,False,False
578,ENSG00000197937,ZNF347,ZNF347,Q96SE7,ZNF347,1.868,ENST00000334197,False,False,False
579,ENSG00000169981,ZNF35,ZNF35,P13682,ZNF35,0.875,ENST00000396056,True,False,False
580,ENSG00000256683,ZNF350,ZNF350,Q9GZX5,ZNF350,0.738,ENST00000243644,True,False,False
581,ENSG00000169131,ZNF354A,ZNF354A,O60765,ZNF354A,0.671,ENST00000335815,True,False,False
582,ENSG00000178338,ZNF354B,ZNF354B,Q96LW1,ZNF354B,1.18,ENST00000322434,False,False,False
583,ENSG00000177932,ZNF354C,ZNF354C,Q86Y25,ZNF354C,0.922,ENST00000315475,True,False,False
584,ENSG00000198816,ZNF358,ZNF358,Q9NW07,ZNF358,1.694,ENST00000597229,False,False,False
585,ENSG00000160094,ZNF362,ZNF362,Q5T0B9,ZNF362,0.445,ENST00000539719,True,False,False
586,ENSG00000138311,ZNF365,ZNF365,Q70YC4,ZNF365,0.853,ENST00000395254,False,False,False
587,ENSG00000138311,ZNF365,ZNF365,Q70YC5,ZNF365,0.853,ENST00000395254,True,False,False
588,ENSG00000178175,ZNF366,ZNF366,Q8N895,ZNF366,0.601,ENST00000318442,True,False,False
589,ENSG00000165244,ZNF367,ZNF367,Q7RTV3,ZNF367,0.564,ENST00000375256,True,False,False
590,ENSG00000075407,ZNF37A,ZNF37A,P17032,ZNF37A,1.253,ENST00000685332,True,False,False
591,ENSG00000161298,ZNF382,ZNF382,Q96SR6,ZNF382,0.727,ENST00000292928,True,False,False
592,ENSG00000188283,ZNF383,ZNF383,Q8NA42,ZNF383,0.89,ENST00000684119,True,False,False
593,ENSG00000126746,ZNF384,ZNF384,Q8TF68,ZNF384,0.312,ENST00000683879,False,False,False
594,ENSG00000161642,ZNF385A,ZNF385A,Q96PM9,ZNF385A,0.737,ENST00000394313,False,False,False
595,ENSG00000144331,ZNF385B,ZNF385B,Q569K4,ZNF385B,0.751,ENST00000410066,False,False,True
596,ENSG00000187595,ZNF385C,ZNF385C,Q66K41,ZNF385C,1.009,ENST00000692273,False,False,False
597,ENSG00000151789,ZNF385D,ZNF385D,Q9H6B1,ZNF385D,0.611,ENST00000281523,True,False,False
598,ENSG00000124613,ZNF391,ZNF391,Q9UJN7,ZNF391,1.685,ENST00000244576,False,False,False
599,ENSG00000160908,ZNF394,ZNF394,Q53GI3,ZNF394,1.241,ENST00000337673,True,False,False
600,ENSG00000186918,ZNF395,ZNF395,Q9H8N7,ZNF395,0.54,ENST00000344423,True,False,False
601,ENSG00000186496,ZNF396,ZNF396,Q96N95,ZNF396,0.997,ENST00000589332,True,False,False
602,ENSG00000186812,ZNF397,ZNF397,Q8NF99,ZNF397,0.97,ENST00000330501,True,False,False
603,ENSG00000197024,ZNF398,ZNF398,Q8TD17,ZNF398,0.776,ENST00000475153,False,False,False
604,ENSG00000176222,ZNF404,ZNF404,Q494X3,ZNF404,1.679,ENST00000587539,False,False,False
605,ENSG00000215421,ZNF407,ZNF407,Q9C0G0,ZNF407,0.226,ENST00000299687,True,False,False
606,ENSG00000175213,ZNF408,ZNF408,Q9H9D4,ZNF408,1.146,ENST00000311764,False,False,False
607,ENSG00000147124,ZNF41,ZNF41,P51814,ZNF41,,,False,False,False
608,ENSG00000119725,ZNF410,ZNF410,Q86VK4,ZNF410,0.472,ENST00000555044,False,False,False
609,ENSG00000133250,ZNF414,ZNF414,Q96IQ9,ZNF414,1.793,ENST00000393927,False,False,False
610,ENSG00000170954,ZNF415,ZNF415,Q09FC8,ZNF415,1.292,ENST00000243643,True,False,False
611,ENSG00000083817,ZNF416,ZNF416,Q9BWM5,ZNF416,1.025,ENST00000196489,False,False,False
612,ENSG00000173480,ZNF417,ZNF417,Q8TAU3,ZNF417,1.468,ENST00000312026,False,False,False
613,ENSG00000196724,ZNF418,ZNF418,Q8TF45,ZNF418,1.267,ENST00000396147,True,False,False
614,ENSG00000105136,ZNF419,ZNF419,Q96HQ0,ZNF419,0.926,ENST00000221735,True,False,False
615,ENSG00000197050,ZNF420,ZNF420,Q8TAQ5,ZNF420,0.893,ENST00000337995,False,False,False
616,ENSG00000102935,ZNF423,ZNF423,Q2M1K9,ZNF423,0.196,ENST00000563137,True,False,False
617,ENSG00000204947,ZNF425,ZNF425,Q6IV72,ZNF425,1.587,ENST00000378061,False,False,False
618,ENSG00000130818,ZNF426,ZNF426,Q9BUY5,ZNF426,1.224,ENST00000253115,True,True,False
619,ENSG00000131116,ZNF428,ZNF428,Q96B54,ZNF428,0.678,ENST00000300811,True,False,False
620,ENSG00000197013,ZNF429,ZNF429,Q86V71,ZNF429,1.148,ENST00000358491,False,False,False
621,ENSG00000198521,ZNF43,ZNF43,P17038,ZNF43,0.837,ENST00000354959,False,False,False
622,ENSG00000118620,ZNF430,ZNF430,Q9H8G1,ZNF430,0.823,ENST00000261560,False,False,False
623,ENSG00000196705,ZNF431,ZNF431,Q8TF32,ZNF431,0.833,ENST00000311048,False,False,False
624,ENSG00000256087,ZNF432,ZNF432,O94892,ZNF432,1.163,ENST00000221315,False,False,False
625,ENSG00000197647,ZNF433,ZNF433,Q8N7K0,ZNF433,1.678,ENST00000550507,False,False,False
626,ENSG00000125945,ZNF436,ZNF436,Q9C0F3,ZNF436,0.775,ENST00000314011,False,False,False
627,ENSG00000183621,ZNF438,ZNF438,Q7Z4V0,ZNF438,0.882,ENST00000413025,True,False,False
628,ENSG00000171291,ZNF439,ZNF439,Q8NDP4,ZNF439,1.061,ENST00000682736,False,False,False
629,ENSG00000197857,ZNF44,ZNF44,P15621,ZNF44,1.436,ENST00000355684,False,False,False
630,ENSG00000171295,ZNF440,ZNF440,Q8IYI8,ZNF440,1.164,ENST00000304060,False,False,False
631,ENSG00000197044,ZNF441,ZNF441,Q8N8Z8,ZNF441,0.476,ENST00000357901,False,False,False
632,ENSG00000198342,ZNF442,ZNF442,Q9H7R0,ZNF442,0.963,ENST00000242804,False,False,False
633,ENSG00000180855,ZNF443,ZNF443,Q9Y2A4,ZNF443,1.235,ENST00000301547,False,False,False
634,ENSG00000167685,ZNF444,ZNF444,Q8N0Y2,ZNF444,1.899,ENST00000337080,True,False,False
635,ENSG00000185219,ZNF445,ZNF445,P59923,ZNF445,0.3,ENST00000396077,False,False,False
636,ENSG00000083838,ZNF446,ZNF446,Q9NWS9,ZNF446,1.478,ENST00000594369,True,False,False
637,ENSG00000173275,ZNF449,ZNF449,Q6P9G9,ZNF449,,,True,False,False
638,ENSG00000124459,ZNF45,ZNF45,Q02386,ZNF45,0.633,ENST00000269973,True,False,False
639,ENSG00000112200,ZNF451,ZNF451,Q9Y4E5,ZNF451,0.905,ENST00000370706,False,False,False
640,ENSG00000178187,ZNF454,ZNF454,Q8N9F8,ZNF454,0.787,ENST00000519564,False,False,False
641,ENSG00000197714,ZNF460,ZNF460,Q14592,ZNF460,0.548,ENST00000360338,False,False,False
642,ENSG00000197808,ZNF461,ZNF461,Q8TAF7,ZNF461,1.156,ENST00000588268,True,False,False
643,ENSG00000148143,ZNF462,ZNF462,Q96JM2,ZNF462,0.082,ENST00000277225,True,False,True
644,ENSG00000181444,ZNF467,ZNF467,Q7Z7K2,ZNF467,1.789,ENST00000302017,True,False,False
645,ENSG00000204604,ZNF468,ZNF468,Q5VIY5,ZNF468,1.808,ENST00000595646,False,False,False
646,ENSG00000225614,ZNF469,ZNF469,Q96JG9,ZNF469,1.711,ENST00000565624,False,True,False
647,ENSG00000197016,ZNF470,ZNF470,Q6ECI4,ZNF470,1.369,ENST00000330619,False,False,False
648,ENSG00000196263,ZNF471,ZNF471,Q9BX82,ZNF471,1.134,ENST00000308031,False,False,False
649,ENSG00000142528,ZNF473,ZNF473,Q8WTR7,ZNF473,0.811,ENST00000270617,False,True,False
650,ENSG00000164185,ZNF474,ZNF474,Q6S9Z5,ZNF474,1.877,ENST00000296600,True,False,False
651,ENSG00000164185,ZNF474,ZNF474,Q9H2Y7,ZNF106,1.877,ENST00000296600,False,False,False
652,ENSG00000185177,ZNF479,ZNF479,Q96JC4,ZNF479,1.317,ENST00000319636,False,False,False
653,ENSG00000180035,ZNF48,ZNF48,Q96MX3,ZNF48,0.764,ENST00000613509,False,False,False
654,ENSG00000198464,ZNF480,ZNF480,Q8WV37,ZNF480,1.736,ENST00000595962,False,False,False
655,ENSG00000173258,ZNF483,ZNF483,Q8TF39,ZNF483,0.515,ENST00000309235,False,False,False
656,ENSG00000127081,ZNF484,ZNF484,Q5JVG2,ZNF484,1.488,ENST00000375495,False,False,False
657,ENSG00000198298,ZNF485,ZNF485,Q8NCK3,ZNF485,1.265,ENST00000361807,False,False,False
658,ENSG00000256229,ZNF486,ZNF486,Q96H40,ZNF486,1.736,ENST00000335117,False,False,False
659,ENSG00000243660,ZNF487,ZNF487,B1APH4,ZNF487,,,False,False,False
660,ENSG00000265763,ZNF488,ZNF488,Q96MN9,ZNF488,1.889,ENST00000585316,False,False,False
661,ENSG00000188033,ZNF490,ZNF490,Q9ULM2,ZNF490,0.924,ENST00000311437,False,False,False
662,ENSG00000177599,ZNF491,ZNF491,Q8N8L2,ZNF491,0.878,ENST00000323169,False,False,False
663,ENSG00000229676,ZNF492,ZNF492,Q9P255,ZNF492,1.255,ENST00000456783,False,False,False
664,ENSG00000196268,ZNF493,ZNF493,Q6ZR52,ZNF493,1.472,ENST00000392288,True,False,False
665,ENSG00000162714,ZNF496,ZNF496,Q96IT1,ZNF496,0.3,ENST00000682384,False,False,False
666,ENSG00000174586,ZNF497,ZNF497,Q6ZNH5,ZNF497,1.846,ENST00000311044,False,False,False
667,ENSG00000103199,ZNF500,ZNF500,O60304,ZNF500,1.328,ENST00000219478,False,False,False
668,ENSG00000186446,ZNF501,ZNF501,Q96CX3,ZNF501,1.395,ENST00000620116,False,False,False
669,ENSG00000196653,ZNF502,ZNF502,Q8TBZ5,ZNF502,0.849,ENST00000436624,True,False,False
670,ENSG00000165655,ZNF503,ZNF503,Q96F45,ZNF503,1.029,ENST00000372524,False,False,False
671,ENSG00000081665,ZNF506,ZNF506,Q5JVG8,ZNF506,1.222,ENST00000540806,True,False,False
672,ENSG00000168813,ZNF507,ZNF507,Q8TCN5,ZNF507,0.462,ENST00000355898,True,False,False
673,ENSG00000081386,ZNF510,ZNF510,Q9Y2H8,ZNF510,1.188,ENST00000223428,False,False,False
674,ENSG00000198546,ZNF511,ZNF511,Q8NB15,ZNF511,1.38,ENST00000361518,False,False,False
675,ENSG00000196700,ZNF512B,ZNF512B,Q96KM6,ZNF512B,0.413,ENST00000369888,True,False,False
676,ENSG00000163795,ZNF513,ZNF513,Q8N8E2,ZNF513,0.615,ENST00000323703,True,True,False
677,ENSG00000144026,ZNF514,ZNF514,Q96K75,ZNF514,1.832,ENST00000295208,False,False,False
678,ENSG00000101493,ZNF516,ZNF516,Q92618,ZNF516,0.41,ENST00000443185,True,True,False
679,ENSG00000197363,ZNF517,ZNF517,Q6ZMY9,ZNF517,1.473,ENST00000359971,False,False,True
680,ENSG00000177853,ZNF518A,ZNF518A,Q6AHZ1,ZNF518A,0.559,ENST00000316045,True,False,False
681,ENSG00000178163,ZNF518B,ZNF518B,Q9C0D4,ZNF518B,0.551,ENST00000326756,True,False,False
682,ENSG00000175322,ZNF519,ZNF519,Q8TB69,ZNF519,1.724,ENST00000590202,False,False,False
683,ENSG00000198795,ZNF521,ZNF521,Q96K83,ZNF521,0.206,ENST00000361524,True,False,False
684,ENSG00000203326,ZNF525,ZNF525,Q8N782,ZNF525,1.287,ENST00000474037,False,False,False
685,ENSG00000167625,ZNF526,ZNF526,Q8TF50,ZNF526,0.645,ENST00000301215,True,False,False
686,ENSG00000189164,ZNF527,ZNF527,Q8NB42,ZNF527,0.765,ENST00000436120,False,False,False
687,ENSG00000167555,ZNF528,ZNF528,Q3MIS6,ZNF528,1.093,ENST00000360465,True,False,False
688,ENSG00000186020,ZNF529,ZNF529,Q6P280,ZNF529,1.936,ENST00000591340,False,False,False
689,ENSG00000183647,ZNF530,ZNF530,Q6P9A1,ZNF530,1.916,ENST00000597700,False,False,False
690,ENSG00000074657,ZNF532,ZNF532,Q9HCE3,ZNF532,0.307,ENST00000591808,True,True,False
691,ENSG00000198633,ZNF534,ZNF534,Q76KX8,ZNF534,1.875,ENST00000433050,False,False,False
692,ENSG00000198597,ZNF536,ZNF536,O15090,ZNF536,0.245,ENST00000355537,True,False,False
693,ENSG00000171817,ZNF540,ZNF540,Q8NDQ6,ZNF540,0.754,ENST00000316433,True,False,False
694,ENSG00000178229,ZNF543,ZNF543,Q08ER8,ZNF543,1.313,ENST00000321545,True,False,False
695,ENSG00000198131,ZNF544,ZNF544,Q6NX49,ZNF544,1.179,ENST00000687789,False,False,False
696,ENSG00000187187,ZNF546,ZNF546,Q86UE3,ZNF546,0.923,ENST00000347077,False,False,False
697,ENSG00000152433,ZNF547,ZNF547,Q8IVP9,ZNF547,1.125,ENST00000282282,True,False,False
698,ENSG00000188785,ZNF548,ZNF548,Q8NEK5,ZNF548,1.653,ENST00000336128,False,False,True
699,ENSG00000121406,ZNF549,ZNF549,Q6P9A3,ZNF549,1.562,ENST00000376233,False,False,False
700,ENSG00000251369,ZNF550,ZNF550,Q7Z398,ZNF550,1.343,ENST00000457177,False,False,False
701,ENSG00000204519,ZNF551,ZNF551,Q7Z340,ZNF551,1.288,ENST00000282296,False,False,False
702,ENSG00000178935,ZNF552,ZNF552,Q9H707,ZNF552,0.993,ENST00000391701,True,False,False
703,ENSG00000172006,ZNF554,ZNF554,Q86TJ5,ZNF554,1.073,ENST00000317243,True,False,False
704,ENSG00000186300,ZNF555,ZNF555,Q8NEP9,ZNF555,1.295,ENST00000334241,False,False,False
705,ENSG00000172000,ZNF556,ZNF556,Q9HAH1,ZNF556,1.426,ENST00000307635,False,False,False
706,ENSG00000130544,ZNF557,ZNF557,Q8N988,ZNF557,1.241,ENST00000252840,True,False,False
707,ENSG00000167785,ZNF558,ZNF558,Q96NG5,ZNF558,0.816,ENST00000601372,False,False,False
708,ENSG00000188321,ZNF559,ZNF559,Q9BR84,ZNF559,1.669,ENST00000603380,False,False,True
709,ENSG00000198028,ZNF560,ZNF560,Q96MR9,ZNF560,0.834,ENST00000301480,False,False,False
710,ENSG00000171469,ZNF561,ZNF561,Q8N587,ZNF561,1.325,ENST00000302851,False,True,False
711,ENSG00000171466,ZNF562,ZNF562,Q6V9R5,ZNF562,1.12,ENST00000453372,False,False,False
712,ENSG00000188868,ZNF563,ZNF563,Q8TA94,ZNF563,1.002,ENST00000293725,False,False,False
713,ENSG00000249709,ZNF564,ZNF564,Q8TBZ8,ZNF564,0.947,ENST00000339282,False,False,False
714,ENSG00000196357,ZNF565,ZNF565,Q8N9K5,ZNF565,0.953,ENST00000304116,False,False,False
715,ENSG00000186017,ZNF566,ZNF566,Q969W8,ZNF566,0.977,ENST00000452939,True,False,False
716,ENSG00000189042,ZNF567,ZNF567,Q8N184,ZNF567,0.877,ENST00000682579,False,False,False
717,ENSG00000198453,ZNF568,ZNF568,Q3ZCX4,ZNF568,1.034,ENST00000333987,False,False,False
718,ENSG00000196437,ZNF569,ZNF569,Q5MCW4,ZNF569,0.865,ENST00000316950,False,False,False
719,ENSG00000171970,ZNF57,ZNF57,Q68EA5,ZNF57,1.243,ENST00000306908,True,False,False
720,ENSG00000171827,ZNF570,ZNF570,Q96NI8,ZNF570,0.964,ENST00000330173,False,False,False
721,ENSG00000180479,ZNF571,ZNF571,Q7Z3V5,ZNF571,1.157,ENST00000451802,False,False,False
722,ENSG00000180938,ZNF572,ZNF572,Q7Z3I7,ZNF572,1.516,ENST00000319286,True,False,False
723,ENSG00000189144,ZNF573,ZNF573,Q86YE8,ZNF573,0.92,ENST00000536220,False,False,False
724,ENSG00000105732,ZNF574,ZNF574,Q6ZN55,ZNF574,0.599,ENST00000359044,True,False,False
725,ENSG00000176472,ZNF575,ZNF575,Q86XF7,ZNF575,1.616,ENST00000314228,True,False,False
726,ENSG00000124444,ZNF576,ZNF576,B3KS81,SRRM5,1.293,ENST00000336564,False,False,False
727,ENSG00000124444,ZNF576,ZNF576,Q9H609,ZNF576,1.293,ENST00000336564,True,False,False
728,ENSG00000161551,ZNF577,ZNF577,Q9BSK1,ZNF577,1.484,ENST00000638348,False,False,False
729,ENSG00000258405,ZNF578,ZNF578,Q96N58,ZNF578,1.634,ENST00000421239,False,False,False
730,ENSG00000218891,ZNF579,ZNF579,Q8NAF0,ZNF579,1.906,ENST00000325421,True,False,False
731,ENSG00000213015,ZNF580,ZNF580,Q9UK33,ZNF580,1.915,ENST00000325333,False,False,False
732,ENSG00000171425,ZNF581,ZNF581,Q9P0T4,ZNF581,1.753,ENST00000270451,False,False,False
733,ENSG00000018869,ZNF582,ZNF582,Q96NG8,ZNF582,1.651,ENST00000586929,True,False,False
734,ENSG00000198440,ZNF583,ZNF583,Q96ND8,ZNF583,0.698,ENST00000333201,False,False,False
735,ENSG00000171574,ZNF584,ZNF584,Q8IVC4,ZNF584,1.435,ENST00000306910,False,False,False
736,ENSG00000196967,ZNF585A,ZNF585A,Q6P3V2,ZNF585A,0.892,ENST00000292841,False,False,False
737,ENSG00000245680,ZNF585B,ZNF585B,Q52M93,ZNF585B,0.864,ENST00000532828,False,False,False
738,ENSG00000083828,ZNF586,ZNF586,Q9NXT0,ZNF586,1.808,ENST00000396154,False,False,False
739,ENSG00000198466,ZNF587,ZNF587,Q96SQ5,ZNF587,1.659,ENST00000339656,False,False,False
